Date,Product_Family,SKU,Demand
2013-02-01,FOODS_3,FOODS_3_825,0
2013-03-01,FOODS_3,FOODS_3_825,0
2013-04-01,FOODS_3,FOODS_3_825,0
2013-05-01,FOODS_3,FOODS_3_825,0
2013-06-01,FOODS_3,FOODS_3_825,6
2013-07-01,FOODS_3,FOODS_3_825,80
2013-08-01,FOODS_3,FOODS_3_825,52
2013-09-01,FOODS_3,FOODS_3_825,33
2013-10-01,FOODS_3,FOODS_3_825,32
2013-11-01,FOODS_3,FOODS_3_825,43
2013-12-01,FOODS_3,FOODS_3_825,47
2014-01-01,FOODS_3,FOODS_3_825,37
2014-02-01,FOODS_3,FOODS_3_825,47
2014-03-01,FOODS_3,FOODS_3_825,41
2014-04-01,FOODS_3,FOODS_3_825,34
2014-05-01,FOODS_3,FOODS_3_825,35
2014-06-01,FOODS_3,FOODS_3_825,23
2014-07-01,FOODS_3,FOODS_3_825,20
2014-08-01,FOODS_3,FOODS_3_825,55
2014-09-01,FOODS_3,FOODS_3_825,46
2014-10-01,FOODS_3,FOODS_3_825,32
2014-11-01,FOODS_3,FOODS_3_825,28
2014-12-01,FOODS_3,FOODS_3_825,16
2015-01-01,FOODS_3,FOODS_3_825,27
2015-02-01,FOODS_3,FOODS_3_825,32
2015-03-01,FOODS_3,FOODS_3_825,47
2015-04-01,FOODS_3,FOODS_3_825,31
2015-05-01,FOODS_3,FOODS_3_825,36
2015-06-01,FOODS_3,FOODS_3_825,27
2015-07-01,FOODS_3,FOODS_3_825,34
2015-08-01,FOODS_3,FOODS_3_825,33
2015-09-01,FOODS_3,FOODS_3_825,29
2015-10-01,FOODS_3,FOODS_3_825,15
2015-11-01,FOODS_3,FOODS_3_825,15
2015-12-01,FOODS_3,FOODS_3_825,27
2016-01-01,FOODS_3,FOODS_3_825,26
2016-02-01,FOODS_3,FOODS_3_825,19
2016-03-01,FOODS_3,FOODS_3_825,33
2016-04-01,FOODS_3,FOODS_3_825,35
2016-05-01,FOODS_3,FOODS_3_825,27
